Gene	sgRNA	OMM25|beta	OMM25|z	OMM25|p-value	OMM25|fdr	OMM25|wald-p-value	OMM25|wald-fdr
PANK4	5	0.039873	0.35301	0.69516	0.92897	0.72408	0.8916
PANX1	5	0.14631	1.6157	0.20876	0.63561	0.10615	0.53105
PANX2	5	0.058952	0.45774	0.59064	0.88755	0.64714	0.85528
PANX3	5	0.21777	1.5608	0.055759	0.34022	0.11857	0.53939
PAOX	4	-0.041523	-0.2886	0.87465	0.97379	0.77289	0.91377
PAPD4	5	0.25941	1.6534	0.021548	0.19766	0.09825	0.52178
PAPD5	5	-0.059732	-0.41718	0.79951	0.95795	0.67655	0.86964
PAPD7	5	0.20678	1.5807	0.070143	0.37939	0.11395	0.53733
PAPL	5	-0.13673	-1.2778	0.50594	0.85219	0.20132	0.59847
PAPLN	5	0.044591	0.48871	0.67017	0.91969	0.62505	0.84349
PAPOLA	5	-0.057603	-0.31872	0.80818	0.95944	0.74994	0.90403
PAPOLG	5	0.070175	0.49425	0.53421	0.86618	0.62113	0.84129
PAPPA	4	0.034009	0.29501	0.76897	0.95005	0.76799	0.9124
PAPPA2	5	0.099946	0.96964	0.39226	0.79218	0.33223	0.68323
PAPSS1	5	0.15513	1.235	0.18094	0.59489	0.21683	0.60747
PAPSS2	5	0.11709	1.0555	0.3149	0.73389	0.29119	0.65753
PAQR3	5	0.0087156	0.063535	0.86471	0.9721	0.94934	0.98139
PAQR4	5	-0.13601	-1.6106	0.50789	0.85219	0.10726	0.53221
PAQR5	5	0.10363	0.78481	0.37582	0.78267	0.43256	0.7452
PAQR6	5	-0.2603	-2.0388	0.22598	0.65303	0.04147	0.39301
PAQR7	5	-0.091791	-0.70375	0.6665	0.918	0.48159	0.77119
PAQR8	5	0.039675	0.40308	0.69616	0.92934	0.68689	0.87444
PAQR9	5	0.068633	0.61132	0.54182	0.86985	0.54099	0.80563
PARD3	5	0.037765	0.23631	0.70615	0.93324	0.81319	0.93086
PARD3B	5	0.29162	1.6412	0.0086082	0.11079	0.10075	0.52376
PARD6A	5	0.10246	0.80348	0.38193	0.78796	0.4217	0.73848
PARD6B	5	0.055506	0.23524	0.60946	0.89598	0.81402	0.9312
PARD6G	5	-0.028244	-0.2833	0.94274	0.98704	0.77695	0.91535
PARK2	5	0.12728	1.0075	0.27541	0.70326	0.31369	0.67171
PARK7	5	-0.0039892	-0.03684	0.93113	0.98525	0.97061	0.9891
PARL	5	-0.43539	-2.0049	0.062424	0.35956	0.044978	0.40972
PARM1	5	0.22139	1.3661	0.051205	0.32442	0.17191	0.58156
PARN	5	-0.28273	-1.6967	0.19399	0.61467	0.089753	0.51139
PARP1	5	-0.15331	-1.1664	0.45618	0.82873	0.24347	0.62583
PARP10	5	0.15067	1.1381	0.1941	0.61467	0.25509	0.63326
PARP11	5	0.0090335	0.042843	0.86238	0.97123	0.96583	0.9871
PARP12	5	0.12939	0.80361	0.26752	0.69469	0.42162	0.73843
PARP14	5	-0.0017323	-0.015746	0.91925	0.98401	0.98744	0.99466
PARP15	5	-0.095926	-0.47027	0.64956	0.91259	0.63817	0.85079
PARP16	5	-0.05074	-0.44444	0.84022	0.96926	0.65673	0.85995
PARP2	5	-0.34973	-2.0476	0.11818	0.49431	0.040595	0.38798
PARP3	5	0.13447	0.97644	0.24836	0.67522	0.32885	0.68172
PARP4	5	0.0075834	0.073313	0.87082	0.97264	0.94156	0.97972
PARP6	5	-0.13193	-0.85083	0.52138	0.85845	0.39487	0.72295
PARP8	5	0.16259	0.99506	0.16	0.56391	0.31971	0.67585
PARP9	5	0.042432	0.39176	0.6815	0.92381	0.69523	0.8786
PARPBP	5	0.11448	0.66841	0.32661	0.74456	0.50387	0.78232
PARS2	5	-0.34154	-2.6038	0.12562	0.50615	0.00922	0.13812
PARVA	5	0.08716	0.77364	0.45274	0.82715	0.43914	0.74796
PARVB	5	0.15341	0.99188	0.18566	0.60155	0.32126	0.67615
PARVG	5	0.28175	1.821	0.011774	0.13642	0.068601	0.48101
PASD1	5	0.34091	1.4551	0.0021104	0.039832	0.14566	0.56503
PASK	5	0.16433	1.1528	0.15412	0.55176	0.24899	0.62955
PATE1	5	0.36718	2.0514	0.0010552	0.022975	0.040232	0.38574
PATE2	5	0.25411	1.4229	0.02427	0.2104	0.15477	0.56919
PATE3	5	0.35134	1.8435	0.001555	0.031215	0.065257	0.47265
PATE4	4	0.29092	1.2309	0.018938	0.18393	0.21834	0.6083
PATL1	5	-0.019015	-0.19043	0.99006	0.99866	0.84897	0.94478
PATL2	5	-0.028247	-0.18804	0.94274	0.98704	0.85085	0.94573
PATZ1	5	0.088715	1.029	0.44441	0.82258	0.30348	0.66318
PAWR	5	0.2253	1.1067	0.04704	0.30946	0.26844	0.64362
PAX1	5	-0.0063447	-0.046081	0.94457	0.98757	0.96325	0.98597
PAX2	5	0.09569	0.82304	0.41381	0.80691	0.41049	0.7328
PAX3	5	0.018763	0.16359	0.80917	0.95944	0.87006	0.95183
PAX4	5	0.22742	1.408	0.045318	0.30459	0.15913	0.57203
PAX5	10	0.13755	1.9343	0.091192	0.43624	0.053076	0.44149
PAX6	5	0.30557	1.841	0.0056648	0.082725	0.065625	0.47296
PAX7	5	0.21684	1.645	0.057037	0.34325	0.099964	0.52294
PAX8	5	-0.0021639	-0.018542	0.92125	0.98457	0.98521	0.99376
PAX9	5	-0.12056	-0.74205	0.56015	0.87694	0.45806	0.75806
PAXBP1	5	-0.17307	-1.7487	0.40281	0.80099	0.080343	0.4947
PAXIP1	5	-0.20271	-1.1498	0.33133	0.74815	0.25023	0.63024
PBDC1	4	0.18646	1.1775	0.15162	0.54717	0.23901	0.62271
PBK	5	0.13538	1.0668	0.24542	0.67316	0.28607	0.65417
PBLD	5	0.3268	1.5785	0.0032211	0.054614	0.11446	0.53733
PBOV1	5	0.30045	1.2005	0.0065534	0.092248	0.22994	0.61839
PBRM1	5	0.18729	1.1023	0.10369	0.46423	0.27032	0.64531
PBX1	5	0.010473	0.072155	0.85449	0.97009	0.94248	0.97986
PBX2	5	-0.171	-1.1691	0.40786	0.80385	0.24235	0.62504
PBX3	5	0.15806	1.04	0.172	0.5816	0.29832	0.6607
PBX4	5	-0.0695	-0.42407	0.75753	0.94716	0.67152	0.86745
PBXIP1	5	0.024457	0.1558	0.77902	0.95286	0.87619	0.95403
PC	5	0.0097666	0.070692	0.8581	0.9703	0.94364	0.98014
PCBD1	5	0.33297	1.1792	0.0025547	0.04541	0.23831	0.62271
PCBD2	5	-0.2441	-1.188	0.25214	0.68046	0.23482	0.62127
PCBP1	5	-0.9618	-3.6965	0.00027769	0.007278	0.0002186	0.0081326
PCBP2	5	-0.44196	-2.2393	0.059536	0.35205	0.025136	0.28519
PCBP3	5	0.26299	1.7405	0.019494	0.1872	0.081763	0.49871
PCBP4	4	0.078981	0.60737	0.54582	0.86997	0.54361	0.80563
PCCA	5	0.2151	1.2552	0.059147	0.35068	0.2094	0.60386
PCCB	5	0.05098	0.56891	0.63551	0.90749	0.56942	0.81776
PCDH1	5	0.061245	0.86263	0.57903	0.88483	0.38834	0.71828
PCDH10	5	-0.081804	-0.76182	0.70704	0.93338	0.44617	0.75278
PCDH11X	3	0.16354	0.76922	0.29085	0.71534	0.44176	0.7499
PCDH11Y	2	0.34692	1.0953	0.042986	0.29519	0.27339	0.64748
PCDH12	5	-0.025124	-0.26038	0.95962	0.99174	0.79457	0.92302
PCDH15	5	0.16395	1.2225	0.15506	0.55329	0.22153	0.61069
PCDH17	5	0.11644	1.1423	0.31751	0.73635	0.25332	0.63165
PCDH18	5	-0.10962	-1.1646	0.60008	0.8915	0.24417	0.62636
PCDH19	5	0.23326	1.9249	0.039876	0.28357	0.054239	0.44513
PCDH20	5	0.13067	1.4273	0.26291	0.6916	0.1535	0.56806
PCDH7	5	0.029392	0.26289	0.75103	0.9458	0.79264	0.92222
PCDH8	5	0.16375	1.6673	0.15573	0.55448	0.095464	0.51675
PCDH9	5	0.097177	0.77783	0.40648	0.80314	0.43667	0.7475
PCDHA1	5	-0.17328	-1.3726	0.40203	0.79998	0.16989	0.58078
PCDHA10	5	0.0043118	0.026695	0.88754	0.97695	0.9787	0.99159
PCDHA11	5	0.035203	0.52293	0.71815	0.93527	0.60102	0.83266
PCDHA12	5	-0.032451	-0.25102	0.92247	0.98457	0.8018	0.92588
PCDHA13	5	0.046766	0.33375	0.65884	0.91557	0.73857	0.89862
PCDHA2	5	0.059808	0.42468	0.58625	0.88683	0.67107	0.86718
PCDHA3	5	0.089446	0.69147	0.44124	0.82034	0.48927	0.776
PCDHA4	4	-0.073466	-0.33745	0.73842	0.94259	0.73578	0.89716
PCDHA5	5	-0.049493	-0.29902	0.84627	0.97009	0.76492	0.91078
PCDHA6	5	0.17993	1.4091	0.12007	0.49839	0.15881	0.57179
PCDHA7	5	-0.0070297	-0.087663	0.94852	0.98843	0.93014	0.97566
PCDHA8	5	-0.0094625	-0.10088	0.96168	0.99221	0.91965	0.97127
PCDHA9	5	0.027803	0.26863	0.76058	0.94802	0.78821	0.92058
PCDHAC1	5	-0.097831	-0.80225	0.64345	0.9107	0.42241	0.73902
PCDHAC2	5	-0.020246	-0.16644	0.98412	0.99843	0.86781	0.95116
PCDHB1	5	-0.06741	-0.91914	0.7673	0.95005	0.35802	0.69912
PCDHB10	5	0.10214	0.93622	0.38332	0.78849	0.34916	0.69344
PCDHB11	5	0.032615	0.20374	0.73348	0.94113	0.83856	0.94052
PCDHB12	5	0.011287	0.072964	0.85061	0.97009	0.94183	0.97977
PCDHB13	5	0.098035	0.74098	0.40175	0.79998	0.45871	0.75824
PCDHB14	5	0.002697	0.025728	0.8967	0.97967	0.97947	0.99192
PCDHB15	5	0.0022172	0.019906	0.89937	0.97976	0.98412	0.99355
PCDHB16	5	0.0291	0.25905	0.7523	0.94608	0.7956	0.92315
PCDHB2	5	-0.22267	-1.6524	0.29035	0.71526	0.098451	0.522
PCDHB3	5	-0.12596	-0.99619	0.54204	0.86985	0.31916	0.6758
PCDHB4	5	0.00052585	0.0058642	0.90759	0.98174	0.99532	0.9977
PCDHB5	5	0.14514	1.233	0.21221	0.6396	0.21758	0.6083
PCDHB6	5	0.082654	0.55832	0.47356	0.83578	0.57663	0.82142
PCDHB7	5	-0.10296	-0.8021	0.62374	0.90297	0.42249	0.73902
PCDHB8	5	0.081568	0.54681	0.47845	0.83772	0.58451	0.82589
PCDHGA1	5	-0.15612	-1.1645	0.44885	0.82488	0.24421	0.62636
PCDHGA10	5	-0.027321	-0.24665	0.94841	0.98843	0.80518	0.92705
PCDHGA11	5	-0.043148	-0.30003	0.87265	0.97336	0.76415	0.91049
PCDHGA12	5	-0.1594	-1.3606	0.44058	0.82009	0.17365	0.58434
PCDHGA2	5	0.07746	0.72943	0.49811	0.84769	0.46574	0.76355
PCDHGA3	5	0.088318	0.85587	0.44607	0.82304	0.39207	0.72108
PCDHGA5	5	0.067878	0.61328	0.54515	0.86997	0.53969	0.80517
PCDHGA6	5	0.025932	0.18217	0.77041	0.95005	0.85545	0.94696
PCDHGA7	5	0.044237	0.53131	0.67189	0.92078	0.5952	0.83063
PCDHGA8	5	0.20008	1.5245	0.081862	0.41509	0.12739	0.54815
PCDHGA9	4	-0.010555	-0.095937	0.98062	0.99774	0.92357	0.9733
PCDHGB1	5	-0.14617	-1.5045	0.47801	0.83772	0.13246	0.55336
PCDHGB2	5	0.055737	0.30195	0.60841	0.8959	0.76269	0.91014
PCDHGB3	5	0.026907	0.23372	0.7658	0.94972	0.8152	0.93127
PCDHGB4	5	0.17198	1.1817	0.13684	0.52602	0.23731	0.62271
PCDHGB6	5	0.074507	0.53841	0.51283	0.85466	0.59029	0.82868
PCDHGB7	5	0.15882	1.0193	0.17055	0.57984	0.30806	0.66703
PCDHGC3	5	-0.10133	-1.0962	0.6304	0.90598	0.273	0.64748
PCDHGC4	5	0.22655	1.5082	0.045707	0.30538	0.1315	0.55194
PCDHGC5	5	-0.013222	-0.099699	0.98184	0.99774	0.92058	0.97163
PCDP1	5	-0.063815	-0.47556	0.78141	0.95345	0.63439	0.84848
PCED1A	5	0.24955	1.8698	0.026713	0.22227	0.061509	0.4673
PCED1B	5	0.075885	0.96049	0.5065	0.85219	0.33681	0.68708
PCF11	5	-0.84489	-3.2535	0.0018883	0.036677	0.0011399	0.028043
PCGF1	4	-0.2248	-1.6135	0.32606	0.7443	0.10665	0.53178
PCGF2	5	0.0016875	0.015243	0.9017	0.98002	0.98784	0.99469
PCGF3	5	0.15963	0.9852	0.16806	0.57591	0.32453	0.6786
PCGF5	5	-0.062817	-0.66926	0.78535	0.95489	0.50333	0.78218
PCGF6	5	-0.24129	-1.0733	0.2568	0.68585	0.28315	0.65273
PCID2	5	-0.67979	-3.1717	0.0087749	0.11198	0.0015156	0.035122
PCIF1	5	0.16736	1.3791	0.14656	0.53934	0.16785	0.58032
PCK1	5	0.15873	1.3705	0.17061	0.57984	0.17052	0.58078
PCK2	5	-0.36454	-1.985	0.10569	0.46872	0.047145	0.41838
PCLO	5	0.060835	0.44535	0.58169	0.88572	0.65607	0.85989
PCM1	5	-0.13413	-1.6244	0.51394	0.85469	0.10428	0.52823
PCMT1	5	0.082173	0.69136	0.47551	0.83595	0.48934	0.776
PCMTD1	5	-0.017404	-0.13029	0.99689	0.99983	0.89633	0.96114
PCMTD2	5	-0.094543	-0.76352	0.65523	0.91464	0.44515	0.75199
PCNA	5	-1.7352	-4.1989	0	0	2.6822e-05	0.0016483
PCNP	5	-0.26648	-1.75	0.21648	0.64355	0.080114	0.4942
PCNT	5	0.0038309	0.032566	0.88981	0.97785	0.97402	0.99019
PCNX	5	0.097292	0.93725	0.4057	0.80248	0.34863	0.69337
PCNXL2	5	0.0088568	0.057223	0.86366	0.97194	0.95437	0.98291
PCNXL3	5	0.013695	0.22166	0.83761	0.96835	0.82458	0.93576
PCOLCE	5	0.18065	1.0453	0.11835	0.49443	0.2959	0.65874
PCOLCE2	5	0.057608	0.98134	0.59786	0.89033	0.32642	0.68017
PCP2	5	-0.104	-0.89209	0.61952	0.90054	0.37234	0.70755
PCP4	2	0.301	1.3419	0.08636	0.42541	0.17964	0.5878
PCP4L1	2	-0.009959	-0.057654	0.94879	0.98843	0.95402	0.98279
PCSK1	5	-0.06014	-0.56413	0.79723	0.95777	0.57267	0.81974
PCSK1N	5	0.19001	1.698	0.098412	0.45262	0.089505	0.51139
PCSK2	5	0.20529	1.752	0.072865	0.38828	0.079768	0.49374
PCSK4	5	0.076998	0.71967	0.50056	0.84948	0.47173	0.7672
PCSK5	4	0.052013	0.53134	0.67944	0.92347	0.59518	0.83063
PCSK7	5	0.14658	1.0708	0.20788	0.63462	0.28426	0.65361
PCSK9	5	0.00018496	0.0019441	0.90975	0.98223	0.99845	0.99956
PCTP	6	0.25086	1.9095	0.015328	0.1614	0.056199	0.45014
PCYOX1	5	-0.16814	-1.004	0.41542	0.80718	0.31539	0.67318
PCYOX1L	5	0.0034173	0.017673	0.89259	0.97833	0.9859	0.99396
PCYT1A	5	-0.47942	-2.8439	0.043374	0.29718	0.0044572	0.079226
PCYT1B	5	0.11443	0.89886	0.32689	0.74497	0.36873	0.70548
PCYT2	5	-0.16178	-1.9439	0.43319	0.81605	0.051908	0.43742
PDAP1	3	-0.73053	-2.1654	0.029379	0.23574	0.030356	0.32266
PDC	4	-0.011531	-0.096589	0.98478	0.99843	0.92305	0.97305
PDCD1	5	0.023162	0.2177	0.78574	0.95491	0.82766	0.93636
PDCD10	5	0.25321	1.3066	0.024881	0.2135	0.19135	0.59288
PDCD11	5	-1.1263	-3.0887	0	0	0.0020104	0.04351
PDCD1LG2	5	0.22556	1.5463	0.046818	0.30927	0.12203	0.54368
PDCD2	7	-0.80432	-3.6626	0.00055537	0.013193	0.0002497	0.0090123
PDCD2L	5	0.066902	0.8325	0.55087	0.87291	0.40513	0.72959
PDCD4	5	0.11441	1.4023	0.32695	0.74497	0.16083	0.57301
PDCD5	5	-0.37937	-1.5508	0.093747	0.44154	0.12095	0.5422
PDCD6	9	-0.074288	-0.70005	0.70915	0.93375	0.48389	0.77266
PDCD6IP	4	-0.19512	-1.4621	0.38471	0.78922	0.14371	0.56371
PDCD7	5	-0.84922	-3.1177	0.0016106	0.032151	0.0018229	0.040225
PDCL	5	-0.62728	-2.314	0.013107	0.14595	0.020666	0.24794
PDCL2	4	-0.060255	-0.27695	0.79129	0.95632	0.78182	0.91757
PDCL3	5	-0.34717	-1.7657	0.12079	0.49989	0.077454	0.49113
PDDC1	5	0.12641	0.74683	0.27852	0.70624	0.45516	0.75662
PDE10A	5	0.16951	1.5825	0.14229	0.53434	0.11353	0.53729
PDE11A	5	0.17111	1.029	0.1384	0.52864	0.30346	0.66318
PDE12	5	-0.19808	-1.4803	0.341	0.75805	0.1388	0.55848
PDE1A	5	0.2207	0.81169	0.051761	0.32622	0.41697	0.73607
PDE1B	5	0.0046022	0.075459	0.88582	0.97631	0.93985	0.97959
PDE1C	5	-0.034076	-0.18764	0.91481	0.98305	0.85116	0.94575
PDE2A	5	0.19694	1.1117	0.086471	0.42541	0.26625	0.64224
PDE3A	5	0.047092	0.27122	0.65717	0.91498	0.78622	0.92003
PDE3B	5	-0.12149	-0.53013	0.55648	0.87511	0.59602	0.83078
PDE4A	5	-0.082369	-0.67397	0.70427	0.93217	0.50033	0.78144
PDE4B	5	0.030085	0.20931	0.74697	0.94492	0.83421	0.93902
PDE4C	5	-0.010855	-0.13248	0.96923	0.99442	0.8946	0.96074
PDE4D	5	-0.003327	-0.033463	0.92714	0.9849	0.97331	0.99019
PDE4DIP	22	-0.55612	-5.123	0	0	3.0064e-07	5.8208e-05
PDE5A	5	-0.019966	-0.18795	0.98545	0.99843	0.85092	0.94573
PDE6A	4	0.084683	0.50366	0.51888	0.85717	0.6145	0.83872
PDE6B	5	0.10661	0.92737	0.3626	0.77478	0.35374	0.69665
PDE6C	5	0.11796	1.1403	0.31123	0.73026	0.25415	0.63189
PDE6D	4	0.13432	0.51601	0.31101	0.73002	0.60584	0.83449
PDE6G	5	-0.29955	-1.863	0.17222	0.58169	0.062458	0.46799
PDE6H	3	-0.16875	-0.66958	0.46501	0.83373	0.50312	0.78218
PDE7A	5	0.10638	0.74922	0.36316	0.77478	0.45373	0.75614
PDE7B	5	0.12408	0.95323	0.28763	0.71403	0.34047	0.68937
PDE8A	5	0.014065	0.096581	0.83567	0.96765	0.92306	0.97305
PDE8B	5	0.011869	0.12259	0.84772	0.97009	0.90243	0.96396
PDE9A	5	0.29187	1.5456	0.0085527	0.11071	0.1222	0.54368
PDF	5	-0.027243	-0.29689	0.94868	0.98843	0.76655	0.91154
PDGFA	5	0.036764	0.31678	0.71137	0.9343	0.75141	0.90476
PDGFB	5	0.063176	0.38829	0.57009	0.88149	0.6978	0.87987
PDGFC	5	0.26633	1.0674	0.017994	0.1793	0.2858	0.65417
PDGFD	5	-0.046551	-0.64328	0.8576	0.97016	0.52004	0.79281
PDGFRA	5	-0.20486	-1.6284	0.32761	0.74548	0.10344	0.52703
PDGFRB	5	0.043263	0.57117	0.67755	0.92305	0.56789	0.81698
PDGFRL	5	0.095716	0.69705	0.4137	0.80678	0.48577	0.77398
PDHA1	5	-0.076341	-0.628	0.73015	0.93969	0.53001	0.79896
PDHA2	5	0.11206	0.77406	0.33755	0.75475	0.4389	0.74796
PDHB	5	-0.2701	-1.9564	0.21076	0.63778	0.050423	0.43111
PDHX	5	0.034494	0.22064	0.72237	0.93618	0.82537	0.93589
PDIA2	5	0.041185	0.40529	0.68838	0.92673	0.68527	0.8741
PDIA3	5	-0.21282	-1.3863	0.31017	0.72992	0.16565	0.57791
PDIA4	5	0.072611	0.56224	0.52255	0.85919	0.57395	0.82011
PDIA5	5	0.19035	1.2616	0.097468	0.45116	0.2071	0.60264
PDIA6	5	-0.018094	-0.11809	0.99361	0.999	0.906	0.9658
PDIK1L	5	-0.10814	-0.92366	0.6053	0.89372	0.35566	0.69761
PDILT	5	0.17438	1.3319	0.13129	0.51616	0.18289	0.58976
PDK1	5	0.26055	1.3345	0.02116	0.19659	0.18204	0.58933
PDK2	5	-0.012308	-0.11821	0.97745	0.99711	0.9059	0.96576
PDK3	5	0.22136	1.3889	0.051205	0.32442	0.16485	0.57675
PDK4	5	0.18	1.3847	0.11974	0.49758	0.16614	0.57851
PDLIM1	5	0.23582	1.4227	0.037376	0.27358	0.15481	0.56919
PDLIM2	5	0.10537	0.69894	0.36793	0.77666	0.48459	0.77307
PDLIM3	5	0.14924	1.2377	0.19838	0.61993	0.21582	0.6066
PDLIM4	5	0.11991	0.92047	0.30379	0.72551	0.35733	0.69874
PDLIM5	14	0.019119	0.18731	0.57647	0.88424	0.85142	0.94575
PDLIM7	5	0.046116	0.58988	0.66217	0.91744	0.55527	0.81126
PDP1	5	0.097074	0.92137	0.40703	0.80335	0.35686	0.69828
PDP2	5	0.011301	0.096219	0.85055	0.97009	0.92335	0.97314
PDPK1	5	-1.2032	-3.8861	0	0	0.00010187	0.0045517
PDPN	8	0.2055	1.3115	0.02277	0.205	0.18968	0.59187
PDPR	5	-0.13536	-0.81723	0.51	0.85299	0.4138	0.73393
PDRG1	5	-0.68178	-2.2925	0.0086082	0.11079	0.021875	0.25845
PDS5A	5	-0.16602	-0.71589	0.42175	0.80899	0.47406	0.76837
PDS5B	5	-0.045822	-0.46495	0.86121	0.97101	0.64197	0.85267
PDSS1	5	-0.43395	-2.5482	0.063201	0.36277	0.010829	0.15612
PDSS2	5	-0.0422	-0.29372	0.87621	0.97397	0.76897	0.91258
PDX1	5	-0.032196	-0.25621	0.92336	0.98457	0.79779	0.92415
PDXDC1	5	-0.10295	-1.1937	0.62379	0.90297	0.2326	0.62002
PDXK	5	0.078625	0.49628	0.49256	0.84429	0.61969	0.84084
PDXP	5	-0.0069341	-0.086335	0.94796	0.98843	0.9312	0.97598
PDYN	5	-0.059889	-0.37287	0.79884	0.95795	0.70925	0.88466
PDZD11	5	0.046395	0.31439	0.66061	0.91655	0.75322	0.90609
PDZD2	5	0.087157	1.3195	0.45274	0.82715	0.18702	0.59105
PDZD3	5	0.083665	0.57265	0.47007	0.83578	0.56688	0.81698
PDZD4	5	-0.030752	-0.1264	0.93052	0.98519	0.89942	0.96286
PDZD7	5	0.014661	0.18539	0.83256	0.96705	0.85292	0.94644
PDZD8	5	0.1309	1.0537	0.26186	0.69054	0.29203	0.65753
PDZD9	5	0.026001	0.12357	0.77019	0.95005	0.90166	0.96374
PDZK1	6	-0.14394	-1.388	0.45957	0.83041	0.16515	0.57707
PDZK1IP1	5	-0.026526	-0.28011	0.95229	0.98915	0.77939	0.91685
PDZRN3	5	0.046968	0.57558	0.65767	0.91515	0.5649	0.81608
PDZRN4	5	0.13766	1.2832	0.2377	0.66615	0.19941	0.59806
PEA15	5	0.1405	1.0296	0.22892	0.65617	0.30322	0.66316
PEAK1	5	-0.084424	-0.90625	0.69571	0.92904	0.3648	0.70283
PEAR1	5	-0.22377	-1.6191	0.28851	0.71488	0.10543	0.52968
PEBP1	5	0.027718	0.20915	0.76102	0.94802	0.83433	0.93905
PEBP4	5	0.26589	1.3219	0.018272	0.18057	0.18622	0.59099
PECR	5	0.0099172	0.070656	0.85744	0.97009	0.94367	0.98014
PEF1	5	-0.13649	-0.98203	0.50666	0.85219	0.32609	0.67973
PEG10	5	0.16523	1.3865	0.15173	0.54717	0.1656	0.57785
PEG3	5	0.10796	0.86388	0.35649	0.76985	0.38765	0.71769
PELI1	5	0.051847	0.30318	0.63151	0.90651	0.76175	0.90998
PELI2	5	0.13559	0.81846	0.24492	0.67316	0.4131	0.73361
PELI3	5	0.069451	0.4891	0.53793	0.86765	0.62477	0.84324
PELO	5	-0.10459	-0.84402	0.61796	0.89988	0.39866	0.72539
PELP1	5	-0.64114	-2.4573	0.012163	0.14003	0.013999	0.18982
PEMT	5	0.1648	1.3664	0.15317	0.55039	0.17181	0.58156
PENK	5	0.15287	1.2265	0.18788	0.60569	0.22	0.609
PEPD	5	-0.019484	-0.20519	0.98834	0.99843	0.83742	0.93999
PER1	5	0.13506	1.3509	0.24625	0.67335	0.17672	0.58498
PER2	5	-0.06825	-0.51706	0.76325	0.94852	0.60511	0.8342
PER3	5	0.0097303	0.073813	0.85827	0.97036	0.94116	0.97959
PERP	5	-0.31557	-1.4034	0.15345	0.55084	0.16049	0.57299
PES1	5	-1.2571	-3.8918	0	0	9.9517e-05	0.0045002
PET100	5	-0.22055	-1.779	0.29474	0.71969	0.075233	0.48849
PET112	5	-0.12626	-0.73349	0.54115	0.86956	0.46326	0.76142
PET117	4	0.18245	1.2904	0.16222	0.56851	0.19692	0.59756
PEX1	5	-0.045666	-0.34175	0.86193	0.97115	0.73254	0.89552
PEX10	5	0.033072	0.34019	0.73031	0.93969	0.73371	0.89592
PEX11A	5	0.14936	0.81568	0.19799	0.61946	0.41468	0.73445
PEX11B	5	-0.15587	-1.2926	0.44929	0.82491	0.19617	0.59676
PEX11G	5	0.039546	0.48583	0.69688	0.92944	0.62708	0.84409
PEX12	5	-0.069065	-0.59365	0.75975	0.94802	0.55275	0.81032
PEX13	4	-0.11798	-0.86096	0.58592	0.88683	0.38926	0.71917
PEX14	5	0.25966	1.5656	0.021548	0.19766	0.11745	0.53801
PEX16	5	0.0039205	0.045174	0.88915	0.97735	0.96397	0.98631
PEX19	5	-0.010883	-0.088918	0.9694	0.99442	0.92915	0.97554
PEX2	5	0.0595	0.50267	0.58825	0.88719	0.61519	0.83886
PEX26	5	0.03621	0.30071	0.71382	0.93476	0.76364	0.91031
PEX3	5	0.067345	0.33228	0.54832	0.87171	0.73968	0.8993
PEX5	5	0.03689	0.27995	0.71087	0.9343	0.77952	0.91685
PEX5L	5	0.053121	0.50335	0.6239	0.90298	0.61472	0.83872
PEX6	5	0.0084458	0.084152	0.86638	0.97231	0.93294	0.97677
PEX7	5	0.11709	0.96165	0.3149	0.73389	0.33623	0.68656
PF4	2	-0.05196	-0.28734	0.80251	0.95823	0.77385	0.91427
PF4V1	2	0.0035315	0.023157	0.99961	0.99989	0.98152	0.99233
PFAS	5	-0.068669	-0.73989	0.76152	0.94802	0.45936	0.75847
PFDN1	4	-0.57173	-2.4553	0.035544	0.26622	0.014076	0.19057
PFDN2	5	-0.84582	-2.5129	0.0018883	0.036677	0.011974	0.16713
PFDN4	3	-0.01739	-0.074782	0.94385	0.98739	0.94039	0.97959
PFDN5	8	-0.37768	-2.4204	0.037265	0.2735	0.015504	0.20241
PFDN6	5	-1.8968	-5.1663	0	0	2.3872e-07	4.9407e-05
PFKFB1	5	0.12515	1.2721	0.28285	0.71022	0.20333	0.60074
PFKFB2	5	0.10076	0.7212	0.38926	0.79138	0.47078	0.76679
PFKFB3	5	0.061895	0.76202	0.57653	0.88424	0.44605	0.75278
PFKFB4	5	-0.080855	-0.76081	0.71126	0.9343	0.44677	0.7529
PFKL	5	0.14419	1.4296	0.21537	0.64248	0.15282	0.56772
PFKM	5	-0.07693	-0.69874	0.72804	0.93943	0.48471	0.77312
PFKP	5	0.16035	1.3696	0.16639	0.57458	0.17081	0.58078
PFN1	5	-0.66073	-2.0809	0.01033	0.12508	0.037441	0.36811
PFN2	5	0.059339	0.55148	0.58897	0.88719	0.58131	0.82391
PFN3	5	0.0079453	0.094672	0.86921	0.9725	0.92458	0.97357
PFN4	5	-0.025017	-0.12555	0.96007	0.99174	0.90009	0.96304
PGAM1	3	-0.3604	-1.1067	0.18971	0.60772	0.26844	0.64362
PGAM2	5	-0.098893	-0.84715	0.63906	0.90828	0.39691	0.72433
PGAM4	2	-0.94903	-1.5675	0.031045	0.24368	0.117	0.53788
PGAM5	5	-0.082207	-0.93932	0.7051	0.93236	0.34757	0.69279
