Gene	sgRNA	MP38|beta	MP38|z	MP38|p-value	MP38|fdr	MP38|wald-p-value	MP38|wald-fdr
LSAMP	5	0.1156	0.95462	0.19171	0.68174	0.33977	0.75989
LSG1	5	-0.37614	-2.7075	0.018883	0.23288	0.006779	0.15157
LSM1	5	0.026674	0.29595	0.73792	0.94464	0.76727	0.92572
LSM10	5	-0.056025	-1.0922	0.66134	0.92499	0.27476	0.72446
LSM11	5	-0.16975	-1.6773	0.20999	0.70494	0.093486	0.59576
LSM12	5	-0.4028	-2.8548	0.014051	0.19797	0.0043063	0.11161
LSM14A	5	-0.078894	-0.69479	0.53254	0.8918	0.48718	0.8237
LSM14B	5	0.035159	0.42093	0.67133	0.92799	0.6738	0.89258
LSM2	5	-0.45133	-2.5359	0.007553	0.13115	0.011215	0.21257
LSM3	2	-0.41988	-1.7113	0.079307	0.48954	0.087021	0.58943
LSM4	6	-0.56135	-3.4911	0.00088859	0.029144	0.00048108	0.033031
LSM5	5	-0.27724	-1.815	0.063257	0.44096	0.069527	0.56535
LSM6	5	-0.21463	-1.3096	0.12812	0.59236	0.19033	0.67708
LSM7	5	-0.58577	-2.943	0.0014995	0.042722	0.0032508	0.095104
LSMD1	5	-0.28438	-2.2969	0.057925	0.42485	0.021626	0.32369
LSMEM1	5	0.060677	0.63669	0.48728	0.87556	0.52432	0.83775
LSMEM2	5	0.074223	0.79719	0.40081	0.836	0.42534	0.79397
LSP1	5	0.10381	1.2343	0.24159	0.73691	0.21709	0.69216
LSR	5	0.10828	1.0241	0.2212	0.71505	0.3058	0.74192
LSS	5	0.051922	0.63815	0.54698	0.89645	0.52337	0.83693
LST1	10	-0.20729	-2.096	0.04754	0.38866	0.036081	0.44651
LTA	5	0.061824	0.72374	0.48028	0.87186	0.46923	0.81484
LTA4H	5	0.1374	1.5394	0.11646	0.57515	0.12371	0.62459
LTB	8	0.025865	0.35659	0.65195	0.92256	0.7214	0.90895
LTB4R	5	-0.17575	-1.8044	0.1971	0.68839	0.071172	0.56995
LTB4R2	5	-0.09223	-1.2311	0.46834	0.86715	0.21827	0.69244
LTBP1	5	0.12251	0.95587	0.165	0.64883	0.33914	0.75962
LTBP2	5	0.093861	1.5796	0.2884	0.77519	0.11419	0.61717
LTBP3	5	-0.047909	-0.48584	0.71465	0.93915	0.62708	0.87634
LTBR	5	0.061968	0.55512	0.47928	0.87128	0.57881	0.85708
LTC4S	5	0.067699	0.66391	0.44213	0.85604	0.50675	0.83097
LTF	5	-0.064601	-0.71102	0.61019	0.91613	0.47707	0.81862
LTK	5	-0.016528	-0.14153	0.9288	0.98918	0.88745	0.96886
LTN1	5	-0.026921	-0.29844	0.85505	0.97382	0.76537	0.92498
LTV1	5	-0.48124	-2.7609	0.0055537	0.10695	0.005765	0.13569
LUC7L	5	0.10002	1.0914	0.25914	0.75101	0.27511	0.72453
LUC7L2	3	0.042564	0.18552	0.72148	0.94158	0.85282	0.95627
LUC7L3	5	-0.8256	-3.7136	0.00011107	0.0065359	0.00020436	0.019891
LUM	5	-0.032124	-0.20454	0.81773	0.96529	0.83793	0.95109
LURAP1	5	0.0028552	0.059993	0.92547	0.98833	0.95216	0.98807
LURAP1L	5	0.047709	0.80527	0.57931	0.90627	0.42066	0.79204
LUZP1	5	0.12787	1.4214	0.14462	0.61657	0.15519	0.65743
LUZP2	5	0.17377	1.0646	0.047262	0.38833	0.28704	0.7329
LUZP4	5	0.047887	0.72195	0.57803	0.90627	0.47032	0.8151
LUZP6	1	0.081373	0.75695	0.73559	0.94464	0.44908	0.80655
LXN	5	0.054185	0.40702	0.53132	0.89167	0.684	0.8958
LY6D	5	-0.034918	-0.51313	0.79884	0.9613	0.60786	0.86721
LY6E	5	-0.042336	-0.40962	0.74903	0.94782	0.68209	0.89542
LY6G5B	5	-0.079313	-0.48162	0.53071	0.89137	0.63007	0.87727
LY6G5C	5	0.1429	1.1237	0.10302	0.5493	0.26113	0.71721
LY6G6C	5	0.09606	1.097	0.27669	0.76247	0.27263	0.72339
LY6G6D	5	0.15544	1.6548	0.075142	0.47911	0.097963	0.60202
LY6G6F	5	-0.017268	-0.20291	0.92358	0.98829	0.83921	0.9515
LY6H	5	-0.08417	-0.76031	0.506	0.88104	0.44707	0.8053
LY6K	5	-0.05688	-0.6802	0.65645	0.92429	0.49638	0.82687
LY75	5	-0.013635	-0.22369	0.94968	0.99131	0.823	0.94813
LY75-CD302	1	-0.2799	-0.67166	0.25136	0.74493	0.5018	0.82995
LY86	5	0.0014318	0.017934	0.93708	0.99061	0.98569	0.99727
LY9	5	0.059649	0.86126	0.4935	0.87721	0.3891	0.77845
LY96	6	0.11453	0.74455	0.15939	0.64171	0.45654	0.81033
LYAR	5	0.19755	1.7011	0.022493	0.25584	0.088915	0.59094
LYG1	5	0.18906	1.4799	0.029435	0.29725	0.13891	0.63875
LYG2	5	-0.091837	-1.375	0.46984	0.86736	0.16914	0.66756
LYL1	5	0.11175	1.1964	0.20743	0.70036	0.23154	0.70047
LYN	5	0.011073	0.10819	0.86155	0.97566	0.91384	0.97613
LYNX1	12	0.017113	0.40648	0.65823	0.9245	0.68439	0.89597
LYPD1	7	0.075938	0.88337	0.30112	0.78341	0.37704	0.77375
LYPD2	5	-0.066162	-0.60168	0.60191	0.91468	0.54739	0.84821
LYPD3	5	0.010918	0.10396	0.86321	0.97634	0.9172	0.97702
LYPD4	5	0.029393	0.50427	0.71587	0.94005	0.61407	0.87008
LYPD5	5	-0.037044	-0.35698	0.78391	0.9562	0.72111	0.90895
LYPD6	5	0.086568	0.84565	0.32584	0.80052	0.39775	0.78183
LYPD6B	5	0.027567	0.35773	0.73053	0.94256	0.72055	0.90881
LYPLA1	5	-0.3113	-1.974	0.040153	0.35686	0.048386	0.50507
LYPLA2	5	0.05258	1.1376	0.5421	0.89444	0.25528	0.7133
LYPLAL1	5	0.037296	0.2241	0.65428	0.92378	0.82268	0.9481
LYRM1	5	0.10226	1.0174	0.2482	0.74196	0.30895	0.74399
LYRM2	4	0.0072716	0.046271	0.91858	0.98752	0.96309	0.99106
LYRM4	4	-0.37223	-2.4059	0.033711	0.32202	0.016133	0.26675
LYRM5	1	-0.27961	-0.63541	0.25158	0.74493	0.52516	0.83815
LYRM7	3	0.14511	0.97733	0.20693	0.69949	0.32841	0.75294
LYRM9	5	-0.030923	-0.31764	0.82589	0.96572	0.75076	0.92014
LYSMD1	5	-0.034112	-0.43505	0.80395	0.96295	0.66353	0.88906
LYSMD2	8	0.052621	0.44396	0.42652	0.84613	0.65707	0.88663
LYSMD3	4	0.25457	1.4143	0.0079418	0.13606	0.15726	0.65883
LYSMD4	8	0.13473	1.3266	0.052982	0.40874	0.18463	0.67383
LYST	5	0.18813	1.5307	0.030268	0.30077	0.12584	0.62747
LYVE1	5	0.1194	1.4393	0.17672	0.66563	0.15007	0.65524
LYZ	5	-0.11331	-0.98507	0.37693	0.82307	0.32459	0.74982
LYZL1	4	-0.095385	-1.1724	0.48867	0.87616	0.24105	0.70678
LYZL2	2	-0.16807	-1.0802	0.34538	0.80924	0.28006	0.72745
LYZL4	5	0.10127	1.0038	0.25303	0.74493	0.31547	0.74618
LYZL6	5	-0.0078301	-0.073526	0.99328	0.99933	0.94139	0.98543
LZIC	5	-0.1031	-0.9283	0.41825	0.84504	0.35325	0.76623
LZTFL1	5	0.046546	0.68133	0.58747	0.90876	0.49566	0.8268
LZTR1	5	0.083201	0.88054	0.34533	0.80924	0.37857	0.77411
LZTS1	5	0.15191	1.8443	0.08225	0.49882	0.065142	0.55787
LZTS2	5	-0.017425	-0.27401	0.92236	0.98822	0.78408	0.93214
LZTS3	5	0.040746	0.6825	0.62907	0.91803	0.49492	0.8268
M1AP	5	-0.21433	-1.6183	0.12851	0.59283	0.10559	0.6092
M6PR	5	0.048235	0.51166	0.57592	0.90627	0.60889	0.86765
MAATS1	5	-0.085808	-1.0973	0.49783	0.87786	0.27251	0.72339
MAB21L1	5	0.16209	1.5556	0.063035	0.44014	0.11979	0.62057
MAB21L2	5	0.057449	0.56335	0.50789	0.88119	0.57319	0.85554
MAB21L3	5	-0.029252	-0.34407	0.83844	0.96911	0.73079	0.91219
MACC1	5	-0.1058	-0.85723	0.40709	0.83875	0.39132	0.77969
MACF1	5	-0.1018	-1.2233	0.42458	0.84581	0.22121	0.69262
MACROD1	5	-0.01163	-0.13695	0.96451	0.99292	0.89107	0.96999
MACROD2	7	0.088266	0.94736	0.23092	0.7255	0.34345	0.76162
MAD1L1	5	-0.042443	-0.62741	0.74853	0.94782	0.53039	0.83981
MAD2L1	5	-0.51753	-3.0203	0.0034433	0.078184	0.0025252	0.081432
MAD2L1BP	5	-0.46116	-2.7834	0.00672	0.121	0.0053787	0.12965
MAD2L2	5	-0.22264	-2.3003	0.11802	0.57776	0.021429	0.32181
MADCAM1	5	-0.12574	-1.5209	0.3335	0.80453	0.12828	0.6287
MADD	5	0.088029	1.0663	0.31751	0.79447	0.2863	0.73235
MAEA	5	-0.35947	-2.6365	0.022437	0.2557	0.0083778	0.1748
MAEL	5	0.063664	0.43351	0.46768	0.86715	0.66464	0.88963
MAF	4	-0.014928	-0.24004	0.93202	0.98985	0.8103	0.9424
MAF1	5	-0.27449	-2.4273	0.065145	0.44656	0.015213	0.25792
MAFA	5	-0.013371	-0.23073	0.95135	0.99184	0.81752	0.94561
MAFB	5	0.004951	0.062633	0.90975	0.98556	0.95006	0.98791
MAFF	7	-0.021813	-0.38823	0.90625	0.98506	0.69785	0.90075
MAFG	5	-0.10289	-1.1289	0.41908	0.84509	0.25894	0.71575
MAFK	5	-0.2562	-2.5426	0.081751	0.49747	0.011002	0.20928
MAG	5	0.034343	0.28352	0.67794	0.93006	0.77678	0.92822
MAGEA1	5	-0.27444	-2.4342	0.0652	0.44656	0.014925	0.2552
MAGEA10	5	0.021045	0.15017	0.78063	0.95569	0.88063	0.96613
MAGEA11	5	0.075538	0.89565	0.39281	0.83241	0.37044	0.77012
MAGEA12	3	-0.091605	-0.49404	0.5296	0.89137	0.62128	0.87329
MAGEA2	3	-0.066605	-0.18738	0.6399	0.91974	0.85137	0.95601
MAGEA2B	1	-0.11912	-1.1502	0.54421	0.89521	0.25007	0.71088
MAGEA3	2	0.012586	0.15305	0.96129	0.99292	0.87836	0.96552
MAGEA4	5	0.099771	1.4078	0.2608	0.75135	0.1592	0.66083
MAGEA6	3	-0.20965	-1.2907	0.20982	0.70494	0.19681	0.6825
MAGEA8	5	-0.048534	-0.5509	0.7106	0.93798	0.5817	0.85784
MAGEA9	3	-0.049478	-0.542	0.72393	0.94201	0.58782	0.86067
MAGEA9B	2	-0.28102	-1.5449	0.17255	0.6591	0.12237	0.62427
MAGEB1	5	0.12612	0.95009	0.15123	0.6291	0.34207	0.76106
MAGEB10	5	0.18944	1.3617	0.029268	0.2964	0.1733	0.66853
MAGEB16	5	0.17951	1.9735	0.039987	0.35626	0.048443	0.50523
MAGEB17	4	0.022591	0.21012	0.81195	0.96426	0.83358	0.95019
MAGEB18	5	0.02658	0.24933	0.73875	0.94464	0.80311	0.93938
MAGEB2	5	0.017129	0.14402	0.81345	0.96458	0.88548	0.96822
MAGEB3	5	0.14747	0.85325	0.090026	0.51816	0.39352	0.78047
MAGEB4	5	0.20447	1.5988	0.018994	0.23409	0.10985	0.61411
MAGEB5	4	0.048619	0.74681	0.62912	0.91803	0.45518	0.81012
MAGEB6	5	-0.087684	-0.89807	0.48978	0.87634	0.36915	0.77012
MAGEC1	5	0.23862	1.6317	0.0062201	0.11429	0.10274	0.60724
MAGEC2	5	0.040991	0.50019	0.62729	0.91801	0.61694	0.87156
MAGEC3	5	0.2217	1.8607	0.011107	0.17007	0.062789	0.55483
MAGED1	5	0.064221	0.52821	0.46323	0.86465	0.59735	0.86455
MAGED2	5	0.22183	1.7801	0.011052	0.1698	0.07506	0.57554
MAGED4	3	-0.26533	-2.1668	0.13884	0.60832	0.030248	0.40225
MAGED4B	2	-0.025658	-0.23239	0.84811	0.97163	0.81623	0.94515
MAGEE1	5	0.1232	1.2043	0.16245	0.64588	0.22849	0.6979
MAGEE2	5	0.11358	0.92148	0.19921	0.69007	0.3568	0.76793
MAGEF1	5	0.043546	0.52594	0.60885	0.91613	0.59893	0.86467
MAGEH1	4	0.021977	0.15724	0.81678	0.96529	0.87506	0.96437
MAGI1	5	0.02446	0.32186	0.75464	0.94831	0.74756	0.91868
MAGI2	5	0.106	1.4409	0.23103	0.7255	0.1496	0.655
MAGI3	5	0.0015357	0.01717	0.93608	0.99025	0.9863	0.99744
MAGIX	5	-0.08625	-0.95642	0.49606	0.87767	0.33886	0.75962
MAGOH	4	-0.010574	-0.065428	0.96007	0.99292	0.94783	0.9876
MAGOHB	4	0.15617	1.4141	0.11096	0.5663	0.15732	0.65894
MAGT1	5	0.050405	0.66294	0.55937	0.9026	0.50737	0.8312
MAK	5	0.14873	0.91294	0.088082	0.51377	0.36127	0.76913
MAK16	5	-1.0259	-3.841	0	0	0.00012252	0.01409
MAL	15	-0.10563	-1.9124	0.21343	0.70641	0.055828	0.53067
MALL	5	-0.17907	-1.1916	0.18977	0.67996	0.23342	0.70285
MALSU1	5	0.10643	0.99659	0.22976	0.72482	0.31896	0.74686
MALT1	5	0.067463	0.52588	0.44363	0.85656	0.59897	0.86467
MAMDC2	5	-0.077441	-1.0183	0.53999	0.89379	0.30851	0.74397
MAMDC4	5	-0.014084	-0.19292	0.94646	0.99131	0.84702	0.95423
MAML1	5	0.11345	0.65578	0.19993	0.69151	0.51197	0.83246
MAML2	5	-0.033144	-0.39887	0.81073	0.96417	0.68999	0.89786
MAML3	5	0.17643	1.792	0.04393	0.37447	0.073128	0.57349
MAMLD1	5	0.082605	0.93848	0.34922	0.80998	0.348	0.7639
MAMSTR	5	0.13389	1.5066	0.12629	0.59216	0.13191	0.63184
MAN1A1	5	0.11324	0.82017	0.20099	0.69276	0.41212	0.78755
MAN1A2	5	0.10303	0.85993	0.24492	0.74101	0.38983	0.77887
MAN1B1	5	0.065424	0.86281	0.45529	0.8605	0.38824	0.77752
MAN1C1	5	0.0089962	0.075451	0.87915	0.97918	0.93986	0.98488
MAN2A1	5	-0.0045524	-0.080109	0.98151	0.99684	0.93615	0.98414
MAN2A2	5	-0.012601	-0.15346	0.9579	0.99292	0.87804	0.96552
MAN2B1	5	0.04828	0.5415	0.57553	0.90627	0.58816	0.86067
MAN2B2	5	0.0017388	0.02302	0.93436	0.99013	0.98163	0.99581
MAN2C1	4	-0.0046654	-0.039383	0.99978	0.99994	0.96858	0.9931
MANBA	5	0.11301	1.4623	0.20177	0.69361	0.14366	0.64699
MANBAL	4	-0.12707	-1.6781	0.36721	0.81842	0.093318	0.59576
MANEA	5	0.31446	0.97044	0.00083306	0.028355	0.33183	0.75484
MANEAL	12	-0.1744	-2.466	0.063645	0.44179	0.013662	0.24188
MANF	5	-0.079932	-0.6798	0.52699	0.89052	0.49663	0.82687
MANSC1	5	0.016964	0.21375	0.81473	0.96488	0.83074	0.94984
MANSC4	5	0.07383	0.6751	0.40331	0.83693	0.49961	0.82851
MAOA	5	-0.0060158	-0.046268	0.99317	0.99933	0.9631	0.99106
MAOB	5	0.080758	1.0682	0.35833	0.81259	0.28545	0.73143
MAP10	5	0.0033596	0.049763	0.92153	0.98797	0.96031	0.99034
MAP1A	5	-0.044974	-0.46471	0.73276	0.94345	0.64214	0.88227
MAP1B	5	-0.095295	-1.0373	0.45296	0.85871	0.29959	0.73962
MAP1LC3A	5	-0.054507	-0.7875	0.67105	0.92782	0.43099	0.79645
MAP1LC3B	2	0.037613	0.16864	0.82817	0.96637	0.86608	0.96179
MAP1LC3B2	2	-0.018487	-0.070971	0.88465	0.97958	0.94342	0.98585
MAP1LC3C	5	0.096086	1.1521	0.27663	0.76247	0.24928	0.71088
MAP1S	5	-0.060779	-0.78007	0.63118	0.91804	0.43535	0.79884
MAP2	4	0.084922	0.78069	0.39792	0.83479	0.43499	0.79879
MAP2K1	5	0.099559	1.0999	0.26141	0.75135	0.27137	0.72249
MAP2K2	5	-0.16092	-1.5907	0.22948	0.7244	0.11167	0.61561
MAP2K3	5	0.01893	0.26913	0.79801	0.96088	0.78783	0.93384
MAP2K4	5	0.32923	1.6176	0.00055537	0.022124	0.10574	0.60932
MAP2K5	4	0.10182	0.77945	0.30756	0.78657	0.43571	0.79892
MAP2K6	5	0.15023	1.8604	0.085305	0.50676	0.062829	0.55483
MAP2K7	5	0.12022	1.7454	0.17389	0.66195	0.08091	0.58275
MAP3K1	5	0.027506	0.35373	0.73076	0.94256	0.72354	0.90959
MAP3K10	5	0.036412	0.48568	0.66122	0.92499	0.62719	0.87634
MAP3K11	5	-0.0032364	-0.039144	0.97129	0.99443	0.96878	0.9931
MAP3K12	5	-0.21662	-2.0036	0.12601	0.59216	0.045109	0.49382
MAP3K13	5	0.12108	1.1357	0.17078	0.65733	0.2561	0.7133
MAP3K19	5	-0.0058172	-0.075813	0.9915	0.99933	0.93957	0.98486
MAP3K2	5	0.043554	0.39144	0.6088	0.91613	0.69547	0.90037
MAP3K3	5	-0.081965	-0.95043	0.51705	0.88627	0.34189	0.76105
MAP3K4	5	-0.0082281	-0.11975	0.99023	0.99933	0.90468	0.9738
MAP3K5	5	0.21698	1.245	0.01294	0.18866	0.21314	0.68986
MAP3K6	5	-0.053014	-0.43274	0.68044	0.9313	0.66521	0.88969
MAP3K7	5	-0.17934	-1.5122	0.18955	0.67996	0.1305	0.62882
MAP3K7CL	5	-0.031965	-0.19674	0.81923	0.96532	0.84403	0.95374
MAP3K8	5	0.055237	0.64073	0.52416	0.8893	0.5217	0.8366
MAP3K9	5	0.13735	1.6272	0.11646	0.57515	0.10369	0.60738
MAP4	7	-0.072259	-0.58679	0.53043	0.89137	0.55734	0.85054
MAP4K1	5	0.14721	1.5784	0.090692	0.51816	0.11447	0.61771
MAP4K2	5	0.018643	0.18794	0.80018	0.96156	0.85092	0.95581
MAP4K3	5	-0.0050567	-0.030114	0.98528	0.99797	0.97598	0.99427
MAP4K4	5	-0.059249	-0.72382	0.64073	0.91974	0.46918	0.81484
MAP6	5	-0.059724	-0.91522	0.63768	0.91879	0.36008	0.76901
MAP6D1	5	-0.045638	-0.81265	0.72865	0.94206	0.41642	0.78952
MAP7	5	-0.072255	-0.80728	0.5667	0.90416	0.41951	0.79145
MAP7D1	4	-0.15045	-1.5259	0.29668	0.78042	0.12703	0.62817
MAP7D2	5	0.13146	1.0859	0.13273	0.5973	0.27754	0.72553
MAP7D3	5	-0.10252	-1.1782	0.42119	0.84581	0.23872	0.70566
MAP9	5	0.10822	0.99293	0.22154	0.71505	0.32074	0.74811
MAPK1	5	-0.26939	-1.614	0.069366	0.45919	0.10654	0.61116
MAPK10	5	0.1284	0.89083	0.14295	0.61377	0.37302	0.77145
MAPK11	5	0.14337	1.3079	0.10147	0.54489	0.19092	0.67792
MAPK12	5	0.089476	0.73089	0.31045	0.789	0.46484	0.81262
MAPK13	5	-0.13403	-1.348	0.30457	0.78447	0.17766	0.66959
MAPK14	5	0.018728	0.20892	0.79962	0.96155	0.83451	0.95019
MAPK15	5	-0.25694	-2.5331	0.080973	0.49407	0.011305	0.21336
MAPK1IP1L	5	-0.029063	-0.31451	0.84011	0.96918	0.75313	0.92023
MAPK3	5	-0.034908	-0.59807	0.79896	0.96137	0.54979	0.84892
MAPK4	5	0.15728	1.5503	0.071143	0.46392	0.12106	0.62183
MAPK6	5	0.03024	0.27841	0.7091	0.93758	0.7807	0.93033
MAPK7	5	0.052837	0.80409	0.54065	0.89379	0.42134	0.79234
MAPK8	5	-0.023202	-0.14765	0.88054	0.97918	0.88262	0.96681
MAPK8IP1	5	0.099829	0.98762	0.2603	0.75135	0.32334	0.74978
MAPK8IP3	5	-0.056863	-0.85345	0.6565	0.92429	0.39341	0.78047
MAPK9	5	0.21872	1.5824	0.012052	0.1789	0.11355	0.61658
MAPKAP1	12	-0.38196	-3.7309	0.00027769	0.014327	0.00019081	0.019302
MAPKAPK2	5	-0.012658	-0.17464	0.95724	0.99292	0.86136	0.95934
MAPKAPK3	5	-0.062093	-0.58321	0.62413	0.91754	0.55975	0.85069
MAPKAPK5	5	-0.06444	-0.58867	0.6113	0.91613	0.55608	0.85046
MAPKBP1	5	0.08377	1.3287	0.34166	0.80809	0.18395	0.67353
MAPRE1	5	-0.058161	-0.53683	0.64723	0.92241	0.59139	0.8616
MAPRE2	5	0.0042505	0.050881	0.91475	0.98695	0.95942	0.99022
MAPRE3	5	0.047148	0.84583	0.58303	0.90715	0.39765	0.78183
MAPT	5	0.063816	0.35877	0.46629	0.86682	0.71977	0.9083
MARC1	5	0.099214	1.2069	0.26263	0.75135	0.22748	0.69693
MARC2	5	0.18499	1.6013	0.033544	0.32128	0.10932	0.6134
MARCH1	5	0.063508	0.71369	0.46873	0.86715	0.47542	0.8185
MARCH10	5	0.048595	0.68349	0.57292	0.90576	0.4943	0.82671
MARCH11	5	0.038236	0.45356	0.64773	0.92241	0.65014	0.88437
MARCH2	5	-0.02518	-0.30303	0.86721	0.97716	0.76187	0.9238
MARCH3	5	0.064551	0.62159	0.46096	0.8635	0.53421	0.84206
MARCH4	5	0.13887	1.9026	0.11224	0.56766	0.057095	0.53239
MARCH5	5	0.12856	1.6516	0.1424	0.61377	0.098626	0.60321
MARCH6	5	0.029265	0.40204	0.71743	0.94079	0.68766	0.89666
MARCH7	5	0.058869	0.52253	0.4985	0.87786	0.6013	0.86506
MARCH8	5	0.13052	1.3571	0.13573	0.60306	0.17475	0.6695
MARCH9	5	-0.12722	-1.6467	0.32806	0.80141	0.099624	0.60519
MARCKS	5	0.04712	0.6539	0.58325	0.90715	0.51318	0.83273
MARCKSL1	5	0.0032318	0.050926	0.92247	0.98828	0.95938	0.99022
MARCO	5	0.012043	0.17832	0.85327	0.97358	0.85847	0.9585
MARK1	5	0.036508	0.58694	0.66028	0.92499	0.55724	0.85053
MARK2	5	0.11818	1.4132	0.18122	0.67139	0.1576	0.65932
MARK3	5	0.1073	0.83839	0.22648	0.72228	0.40181	0.78395
MARK4	5	0.074771	0.73504	0.39737	0.83421	0.46232	0.81144
MARS	5	-0.45662	-2.984	0.0070532	0.12475	0.0028446	0.086961
MARS2	5	-0.14474	-1.1597	0.27152	0.75778	0.24619	0.71014
MARVELD2	4	0.003555	0.028447	0.94474	0.99127	0.97731	0.99474
MARVELD3	5	-0.15157	-2.2455	0.25242	0.74493	0.024737	0.35378
MAS1	5	0.0054007	0.065429	0.90653	0.98506	0.94783	0.9876
MAS1L	5	0.17453	1.504	0.04604	0.38337	0.13259	0.6319
MASP1	5	0.16724	1.756	0.054815	0.41349	0.079081	0.58048
MASP2	5	0.091897	0.87611	0.29823	0.78189	0.38097	0.77434
MAST1	5	0.063336	0.80228	0.46995	0.86736	0.42239	0.79298
MAST2	5	-0.06043	-0.74651	0.63346	0.91807	0.45536	0.81012
MAST3	5	0.044871	0.51291	0.59941	0.91288	0.60801	0.86721
MAST4	9	0.031059	0.46849	0.58264	0.90715	0.63944	0.88106
MASTL	5	-0.04042	-0.73685	0.76058	0.94975	0.46122	0.81129
MAT1A	5	-0.062747	-0.6826	0.62002	0.91706	0.49486	0.8268
MAT2A	5	-1.1745	-4.0563	0	0	4.9848e-05	0.0082456
MAT2B	5	0.0072347	0.079736	0.89265	0.98306	0.93645	0.98422
MATK	5	-0.045984	-0.66688	0.7267	0.94201	0.50485	0.83024
MATN1	5	-0.064965	-1.0462	0.60852	0.91613	0.29546	0.73784
MATN2	5	-0.04866	-0.58346	0.70943	0.93775	0.55958	0.85069
MATN3	5	0.0058914	0.043543	0.90303	0.98506	0.96527	0.99183
MATN4	5	0.071425	0.8705	0.41936	0.8451	0.38402	0.77516
MATR3	5	-0.27441	-2.0293	0.0652	0.44656	0.042424	0.48378
MAU2	5	-0.60848	-3.1648	0.0011663	0.036021	0.001552	0.061846
MAVS	5	0.1536	1.3451	0.078863	0.48831	0.17858	0.66959
MAX	11	-0.20538	-2.3376	0.038543	0.34892	0.019407	0.30203
MAZ	9	-0.042653	-0.80694	0.72159	0.94166	0.4197	0.79157
MB	5	0.10195	1.3816	0.24981	0.74323	0.1671	0.6664
MB21D1	5	0.038772	0.64592	0.64395	0.9217	0.51833	0.83521
MB21D2	5	-0.010459	-0.13422	0.9739	0.99502	0.89322	0.97079
MBD1	5	0.0063707	0.061412	0.89864	0.98479	0.95103	0.98791
MBD2	5	-0.042184	-0.36732	0.75014	0.94813	0.71338	0.90663
MBD3	4	0.093186	0.78231	0.35227	0.81097	0.43403	0.79837
MBD3L1	5	-0.0067831	-0.080659	0.99906	0.99994	0.93571	0.98408
MBD3L3	1	-0.1478	-0.82781	0.47151	0.86785	0.40778	0.78571
MBD4	8	0.11319	1.0628	0.10185	0.54632	0.28788	0.73337
MBD5	5	0.12965	1.5057	0.13906	0.60836	0.13215	0.6319
MBD6	5	-0.052812	-0.9119	0.68166	0.93144	0.36182	0.76932
MBIP	5	0.059353	0.64268	0.49517	0.87721	0.52043	0.83623
MBL2	5	0.077953	0.9129	0.37743	0.82366	0.36129	0.76913
MBLAC1	5	-0.063964	-0.77092	0.61374	0.91639	0.44075	0.80288
MBLAC2	5	0.049701	0.51824	0.56476	0.90354	0.60429	0.86619
MBNL1	5	0.10259	0.74323	0.2467	0.74145	0.45734	0.81033
MBNL2	5	0.16856	1.6333	0.052871	0.40823	0.10241	0.60724
MBNL3	5	0.13535	1.0913	0.12196	0.58451	0.27515	0.72453
MBOAT1	5	-0.0049426	-0.063288	0.98434	0.99758	0.94954	0.98786
MBOAT2	5	0.15735	1.0543	0.070976	0.46392	0.29174	0.73611
MBOAT4	5	0.11669	1.0838	0.18716	0.67915	0.27847	0.72625
MBOAT7	5	0.086396	0.76774	0.32672	0.8013	0.44264	0.80318
MBP	13	0.095524	1.7797	0.076363	0.48077	0.075121	0.57554
MBTD1	5	-0.23777	-2.2037	0.099245	0.53874	0.027545	0.38064
MBTPS1	5	0.14678	1.4907	0.091414	0.51908	0.13605	0.6355
MBTPS2	4	0.042273	0.21487	0.67422	0.92913	0.82987	0.94984
MC1R	5	0.0075996	0.089203	0.88948	0.98191	0.92892	0.98049
MC2R	5	0.052206	1.0005	0.54449	0.89534	0.31705	0.74618
MC3R	5	0.031513	0.29303	0.69893	0.93548	0.7695	0.92674
MC4R	5	0.085242	0.53773	0.33272	0.80384	0.59076	0.86159
MC5R	5	0.22043	1.8356	0.011496	0.1738	0.066414	0.56074
MCAM	5	0.069657	0.73263	0.43047	0.84859	0.46378	0.81179
MCAT	5	-0.028641	-0.34678	0.84361	0.97013	0.72876	0.91138
MCC	5	0.16231	1.8854	0.062535	0.43818	0.059382	0.54029
MCCC1	5	-0.020036	-0.17909	0.90398	0.98506	0.85787	0.9585
MCCC2	5	0.0099574	0.11233	0.87093	0.9778	0.91056	0.97538
MCCD1	5	-0.014587	-0.15022	0.94274	0.99095	0.88059	0.96613
MCEE	5	0.022458	0.17039	0.77058	0.95335	0.8647	0.9608
MCF2	5	0.055324	0.6187	0.52366	0.8893	0.53612	0.84312
MCF2L	5	0.072679	0.86957	0.4117	0.84126	0.38453	0.77551
MCF2L2	5	0.049468	0.52652	0.56631	0.90416	0.59852	0.86467
MCFD2	10	0.053064	0.64594	0.35949	0.81332	0.51832	0.83521
MCHR1	5	-0.014338	-0.22597	0.94463	0.99127	0.82122	0.94752
MCHR2	5	0.15301	1.3445	0.079862	0.49095	0.1788	0.66989
MCIDAS	5	-0.18727	-1.9676	0.17444	0.66287	0.049112	0.509
MCL1	5	-0.080892	-1.4007	0.52199	0.88871	0.16132	0.66302
MCM10	5	-0.4018	-2.5191	0.014329	0.19861	0.011765	0.21794
MCM2	5	-0.52564	-2.8665	0.0034433	0.078184	0.0041502	0.10877
